dataset,repeat,split_id,seed,split_policy,method,variant,lam,sub_dim,eta,tau,smooth_backend,scoring_backend,num_nodes,num_features,num_classes,train_size,val_size,test_size,train_acc,val_acc,test_acc,cg_iters,cg_converged,time_sec,g_0,g_1,g_2,g_3,g_4,error
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8474576473236084,0.8918918967247009,0.0,True,0.179,0.0502,0.5,0.7311,0.2753,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.8305084705352783,0.9189189076423645,0.0,True,0.09,0.012,0.5,0.7311,0.3813,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.8305084705352783,0.9189189076423645,0.0,True,0.078,0.012,0.5,0.7311,0.3813,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8474576473236084,0.8918918967247009,0.0,True,0.079,0.5,0.5,0.5,0.42,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.218,0.427,0.5,0.5,0.3813,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.084,0.427,0.5,0.5,0.3813,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8474576473236084,0.8918918967247009,0.0,True,0.046,0.1132,0.5,0.5,0.3441,0.1589,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.068,0.0502,0.5,0.5,0.3441,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.077,0.0502,0.5,0.5,0.3441,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8474576473236084,0.8918918967247009,0.0,True,0.122,0.0379,0.5,0.7311,0.3086,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.07,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.082,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8474576473236084,0.8918918967247009,0.0,True,0.075,0.0379,0.5,0.7311,0.2443,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.133,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.094,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8135592937469482,0.837837815284729,0.0,True,0.049,0.2357,0.5,0.5,0.4598,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.064,0.2927,0.5,0.5,0.4598,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,0.5,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.08,0.2927,0.5,0.5,0.4598,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8135592937469482,0.837837815284729,0.0,True,0.155,0.1132,0.5,0.5,0.42,0.1589,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.078,0.0379,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,1.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.078,0.0379,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8135592937469482,0.837837815284729,0.0,True,0.054,0.0214,0.5,0.5,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.187,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,3.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.086,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_channel_select_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8135592937469482,0.837837815284729,0.0,True,0.045,0.0285,0.5,0.5,0.3441,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.076,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_channel_select,5.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_channel_select_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8648648858070374,0.0,True,0.103,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8305084705352783,0.8648648858070374,0.0,True,0.183,0.5,0.5,0.5,0.42,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.8305084705352783,0.9189189076423645,0.0,True,0.101,0.427,0.5,0.5,0.3813,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.8305084705352783,0.9189189076423645,0.0,True,0.127,0.427,0.5,0.5,0.3813,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8474576473236084,0.8648648858070374,0.0,True,0.206,0.2357,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.8305084705352783,0.8918918967247009,0.0,True,0.106,0.1462,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.8305084705352783,0.8918918967247009,0.0,True,0.098,0.1462,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8135592937469482,0.8648648858070374,0.0,True,0.048,0.0662,0.5,0.7311,0.3441,0.1589,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7796609997749329,0.8108108043670654,0.0,True,0.113,0.016,0.5,0.7311,0.3086,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7796609997749329,0.8108108043670654,0.0,True,0.197,0.016,0.5,0.7311,0.3086,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.7837837934494019,0.0,True,0.06,0.0502,0.5,0.7311,0.2753,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7796609997749329,0.7837837934494019,0.0,True,0.131,0.012,0.5,0.7311,0.3813,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,8,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7796609997749329,0.7837837934494019,0.0,True,0.203,0.012,0.5,0.7311,0.3813,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7966101765632629,0.8108108043670654,0.0,True,0.078,0.5,0.5,0.5,0.42,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.8108108043670654,0.0,True,0.181,0.427,0.5,0.5,0.3813,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.8108108043670654,0.0,True,0.116,0.427,0.5,0.5,0.3813,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.8305084705352783,0.8108108043670654,0.0,True,0.059,0.1132,0.5,0.5,0.3441,0.1589,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7837837934494019,0.0,True,0.123,0.0502,0.5,0.5,0.3441,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7837837934494019,0.0,True,0.226,0.0502,0.5,0.5,0.3441,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7837837934494019,0.0,True,0.065,0.0379,0.5,0.7311,0.3086,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7288135886192322,0.7837837934494019,0.0,True,0.138,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7288135886192322,0.7837837934494019,0.0,True,0.264,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.694915235042572,0.7837837934494019,0.0,True,0.071,0.0379,0.5,0.7311,0.2443,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7118644118309021,0.7567567825317383,0.0,True,0.111,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,12,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.7118644118309021,0.7567567825317383,0.0,True,0.134,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.7297297120094299,0.0,True,0.141,0.2357,0.5,0.5,0.4598,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.162,0.2927,0.5,0.5,0.4598,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,0.5,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7567567825317383,0.0,True,0.151,0.2927,0.5,0.5,0.4598,0.5,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7796609997749329,0.7837837934494019,0.0,True,0.169,0.1132,0.5,0.5,0.42,0.1589,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7297297120094299,0.0,True,0.128,0.0379,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,1.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7457627058029175,0.7297297120094299,0.0,True,0.109,0.0379,0.5,0.5,0.3813,0.3029,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.7567567825317383,0.0,True,0.061,0.0214,0.5,0.5,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7027027010917664,0.0,True,0.256,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,3.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7288135886192322,0.7027027010917664,0.0,True,0.147,0.012,0.5,0.7311,0.3813,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.0,5.0,src_v5_dense_layer1,hasdc_merged_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7118644118309021,0.7567567825317383,0.0,True,0.094,0.0285,0.5,0.5,0.3441,0.0759,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.05,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.694915235042572,0.7027027010917664,0.0,True,0.24,0.012,0.5,0.7311,0.42,0.0344,
texas,3,3.0,3.0,geom_gcn_mask_split_id,WhiteBox-HASDC,hasdc_merged,5.0,16,0.1,5.0,src_v5_dense_layer1,hasdc_merged_suppression,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.694915235042572,0.7027027010917664,0.0,True,0.128,0.012,0.5,0.7311,0.42,0.0344,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.7027027010917664,0.0,True,0.03,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.5932203531265259,0.6756756901741028,0.0,True,0.025,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.5762711763381958,0.5945945978164673,0.0,True,0.034,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,8,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.5593220591545105,0.5675675868988037,0.0,True,0.025,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7118644118309021,0.7027027010917664,0.0,True,0.103,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6101694703102112,0.6486486196517944,0.0,True,0.057,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.5593220591545105,0.5945945978164673,0.0,True,0.027,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,12,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.954023003578186,0.508474588394165,0.5135135054588318,0.0,True,0.034,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,0.5,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7118644118309021,0.6756756901741028,0.0,True,0.051,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,1.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.6271186470985413,0.6486486196517944,0.0,True,0.159,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,3.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.5254237055778503,0.5675675868988037,0.0,True,0.031,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_plain_residual,5.0,16,0.0,5.0,src_v5_dense_layer1,smooth_plain_residual,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.5254237055778503,0.5405405163764954,0.0,True,0.037,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.6756756901741028,0.0,True,0.046,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.6756756901741028,0.0,True,0.038,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,0.5,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9885057210922241,0.7627118825912476,0.6756756901741028,0.0,True,0.036,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6440678238868713,0.6486486196517944,0.0,True,0.04,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.05,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6440678238868713,0.6486486196517944,0.0,True,0.102,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,1.0,8,0.1,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.977011501789093,0.6440678238868713,0.6486486196517944,0.0,True,0.042,,,,,,
texas,4,4.0,4.0,geom_gcn_mask_split_id,WhiteBox-HASDC,smooth_dynamic_layer3,3.0,8,0.0,5.0,src_v5_dense_layer1,smooth_dynamic_layer3,183.0,1703.0,5.0,87.0,59.0,37.0,0.9655172228813171,0.5593220591545105,0.6486486196517944,0.0,True,0.037,,,,,,
